연도,월,RESPOND_CHARTR_SDIV_ID,RESPOND_CHARTR_SDIV_NM,RSPNS_RATE
2023,10,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.9
2023,10,OC_AREA_JLBK,거주지역_전라북도,3.2
2023,10,OC_AREA_JLNM,거주지역_전라남도,2.9
2023,10,OC_AREA_GYNB,거주지역_경상북도,5.0
2023,10,OC_AREA_GYNN,거주지역_경상남도,6.6
2023,10,OC_AREA_JJ,거주지역_제주특별자치도,0.9
2023,10,HSHLD_INCOME_300,300만원 미만,11.7
2023,10,HSHLD_INCOME_300_500,300이상500만원 미만,28.8
2023,10,HSHLD_INCOME_500_700,500이상700만원 미만,28.2
2023,10,HSHLD_INCOME_700,700만원 이상,31.3
2023,10,JOB_SE,자영업,8.5
2023,10,JOB_SL,판매/서비스직,6.0
2023,10,JOB_GMW,기능/숙련/일반작업직,8.6
2023,10,JOB_WC,사무/기술직,37.9
2023,10,JOB_BM,경영/관리/전문직,4.0
2023,10,JOB_HW,전업주부,14.5
2023,10,JOB_GS,대학/대학원생,6.2
2023,10,JOB_ETC,기타/무직,14.1
2023,10,MRST_UM,미혼,29.2
2023,10,MRST_NK,신혼기(자녀 없음),6.6
2023,10,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),21.3
2023,10,MRST_KD_MD,자녀 성장(막내 중고생),8.7
2023,10,MRST_KD_CL,자녀 성인(막내 대학),25.6
2023,10,MRST_KD_MR,자녀 독립(막내 결혼),8.5
2023,11,SEXDSTN_M,남성,49.7
2023,11,SEXDSTN_F,여성,50.3
2023,11,AGRDE_20,20대,16.8
2023,11,AGRDE_30,30대,18.7
2023,11,AGRDE_40,40대,23.4
2023,11,AGRDE_50,50대,22.0
2023,11,AGRDE_60,60대,19.2
2023,11,OC_AREA_SU,거주지역_서울특별시,19.6
2023,11,OC_AREA_BS,거주지역_부산광역시,6.7
2023,11,OC_AREA_DG,거주지역_대구광역시,4.6
2023,11,OC_AREA_IC,거주지역_인천광역시,5.7
2023,11,OC_AREA_GJ,거주지역_광주광역시,2.9
2023,11,OC_AREA_DJ,거주지역_대전광역시,3.3
2023,11,OC_AREA_US,거주지역_울산광역시,2.4
2023,11,OC_AREA_GG,거주지역_경기도,25.4
2023,11,OC_AREA_GW,거주지역_강원도,2.4
2023,11,OC_AREA_CHNB,거주지역_충청북도,3.6
2023,11,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2023,11,OC_AREA_JLBK,거주지역_전라북도,3.2
2023,11,OC_AREA_JLNM,거주지역_전라남도,2.9
2023,11,OC_AREA_GYNB,거주지역_경상북도,4.8
2023,11,OC_AREA_GYNN,거주지역_경상남도,6.2
2023,11,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2023,11,HSHLD_INCOME_300,300만원 미만,11.5
2023,11,HSHLD_INCOME_300_500,300이상500만원 미만,27.8
2023,11,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
2023,11,HSHLD_INCOME_700,700만원 이상,32.2
2023,11,JOB_SE,자영업,7.1
2023,11,JOB_SL,판매/서비스직,6.3
2023,11,JOB_GMW,기능/숙련/일반작업직,8.4
2023,11,JOB_WC,사무/기술직,39.2
2023,11,JOB_BM,경영/관리/전문직,6.0
2023,11,JOB_HW,전업주부,13.7
2023,11,JOB_GS,대학/대학원생,4.9
2023,11,JOB_ETC,기타/무직,14.4
2023,11,MRST_UM,미혼,30.3
2023,11,MRST_NK,신혼기(자녀 없음),6.8
2023,11,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
2023,11,MRST_KD_MD,자녀 성장(막내 중고생),8.1
2023,11,MRST_KD_CL,자녀 성인(막내 대학),24.9
2023,11,MRST_KD_MR,자녀 독립(막내 결혼),9.5
2023,12,SEXDSTN_M,남성,51.2
2023,12,SEXDSTN_F,여성,48.8
2023,12,AGRDE_20,20대,16.8
2023,12,AGRDE_30,30대,18.8
2023,12,AGRDE_40,40대,22.3
2023,12,AGRDE_50,50대,22.9
2023,12,AGRDE_60,60대,19.2
2023,12,OC_AREA_SU,거주지역_서울특별시,18.6
2023,12,OC_AREA_BS,거주지역_부산광역시,6.5
2023,12,OC_AREA_DG,거주지역_대구광역시,4.7
2023,12,OC_AREA_IC,거주지역_인천광역시,5.8
2023,12,OC_AREA_GJ,거주지역_광주광역시,2.4
2023,12,OC_AREA_DJ,거주지역_대전광역시,2.6
2023,12,OC_AREA_US,거주지역_울산광역시,2.0
2023,12,OC_AREA_GG,거주지역_경기도,27.3
2023,12,OC_AREA_GW,거주지역_강원도,3.2
2023,12,OC_AREA_CHNB,거주지역_충청북도,2.9
2023,12,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.1
2023,12,OC_AREA_JLBK,거주지역_전라북도,3.5
2023,12,OC_AREA_JLNM,거주지역_전라남도,3.4
2023,12,OC_AREA_GYNB,거주지역_경상북도,4.5
2023,12,OC_AREA_GYNN,거주지역_경상남도,6.3
2023,12,OC_AREA_JJ,거주지역_제주특별자치도,1.3
2023,12,HSHLD_INCOME_300,300만원 미만,12.9
2023,12,HSHLD_INCOME_300_500,300이상500만원 미만,28.8
2023,12,HSHLD_INCOME_500_700,500이상700만원 미만,29.4
2023,12,HSHLD_INCOME_700,700만원 이상,28.8
2023,12,JOB_SE,자영업,7.8
2023,12,JOB_SL,판매/서비스직,6.4
2023,12,JOB_GMW,기능/숙련/일반작업직,8.8
2023,12,JOB_WC,사무/기술직,38.5
2023,12,JOB_BM,경영/관리/전문직,5.3
2023,12,JOB_HW,전업주부,13.6
2023,12,JOB_GS,대학/대학원생,5.0
2023,12,JOB_ETC,기타/무직,14.7
2023,12,MRST_UM,미혼,32.9
2023,12,MRST_NK,신혼기(자녀 없음),7.0
2023,12,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),18.7
2023,12,MRST_KD_MD,자녀 성장(막내 중고생),7.3
2023,12,MRST_KD_CL,자녀 성인(막내 대학),25.5
2023,12,MRST_KD_MR,자녀 독립(막내 결혼),8.5
2024,1,SEXDSTN_M,남성,49.5
2024,1,SEXDSTN_F,여성,50.5
2024,1,AGRDE_20,20대,15.1
2024,1,AGRDE_30,30대,19.2
2024,1,AGRDE_40,40대,22.4
2024,1,AGRDE_50,50대,22.9
2024,1,AGRDE_60,60대,20.4
2024,1,OC_AREA_SU,거주지역_서울특별시,18.2
2024,1,OC_AREA_BS,거주지역_부산광역시,6.9
2024,1,OC_AREA_DG,거주지역_대구광역시,5.1
2024,1,OC_AREA_IC,거주지역_인천광역시,6.4
2024,1,OC_AREA_GJ,거주지역_광주광역시,3.0
2024,1,OC_AREA_DJ,거주지역_대전광역시,3.2
2024,1,OC_AREA_US,거주지역_울산광역시,1.9
2024,1,OC_AREA_GG,거주지역_경기도,26.4
2024,1,OC_AREA_GW,거주지역_강원도,2.8
2024,1,OC_AREA_CHNB,거주지역_충청북도,3.2
2024,1,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.8
2024,1,OC_AREA_JLBK,거주지역_전라북도,3.2
2024,1,OC_AREA_JLNM,거주지역_전라남도,3.3
2024,1,OC_AREA_GYNB,거주지역_경상북도,4.1
2024,1,OC_AREA_GYNN,거주지역_경상남도,6.1
2024,1,OC_AREA_JJ,거주지역_제주특별자치도,1.4
2024,1,HSHLD_INCOME_300,300만원 미만,10.0
2024,1,HSHLD_INCOME_300_500,300이상500만원 미만,28.0
2024,1,HSHLD_INCOME_500_700,500이상700만원 미만,29.7
2024,1,HSHLD_INCOME_700,700만원 이상,32.2
2024,1,JOB_SE,자영업,8.2
2024,1,JOB_SL,판매/서비스직,5.7
2024,1,JOB_GMW,기능/숙련/일반작업직,7.9
2024,1,JOB_WC,사무/기술직,39.1
2024,1,JOB_BM,경영/관리/전문직,4.9
2024,1,JOB_HW,전업주부,14.4
2024,1,JOB_GS,대학/대학원생,6.1
2024,1,JOB_ETC,기타/무직,13.6
2024,1,MRST_UM,미혼,30.3
2024,1,MRST_NK,신혼기(자녀 없음),6.4
2024,1,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.2
2024,1,MRST_KD_MD,자녀 성장(막내 중고생),7.5
2024,1,MRST_KD_CL,자녀 성인(막내 대학),27.3
2024,1,MRST_KD_MR,자녀 독립(막내 결혼),8.1
2024,2,SEXDSTN_M,남성,51.1
2024,2,SEXDSTN_F,여성,48.9
2024,2,AGRDE_20,20대,16.5
2024,2,AGRDE_30,30대,18.3
2024,2,AGRDE_40,40대,23.4
2024,2,AGRDE_50,50대,23.4
2024,2,AGRDE_60,60대,18.3
2024,2,OC_AREA_SU,거주지역_서울특별시,19.1
2024,2,OC_AREA_BS,거주지역_부산광역시,6.9
2024,2,OC_AREA_DG,거주지역_대구광역시,4.5
2024,2,OC_AREA_IC,거주지역_인천광역시,5.7
2024,2,OC_AREA_GJ,거주지역_광주광역시,2.6
2024,2,OC_AREA_DJ,거주지역_대전광역시,2.8
2024,2,OC_AREA_US,거주지역_울산광역시,2.3
2024,2,OC_AREA_GG,거주지역_경기도,25.8
2024,2,OC_AREA_GW,거주지역_강원도,2.8
2024,2,OC_AREA_CHNB,거주지역_충청북도,3.1
2024,2,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2024,2,OC_AREA_JLBK,거주지역_전라북도,3.7
2024,2,OC_AREA_JLNM,거주지역_전라남도,3.5
2024,2,OC_AREA_GYNB,거주지역_경상북도,5.0
2024,2,OC_AREA_GYNN,거주지역_경상남도,6.4
2024,2,OC_AREA_JJ,거주지역_제주특별자치도,0.8
2024,2,HSHLD_INCOME_300,300만원 미만,12.8
2024,2,HSHLD_INCOME_300_500,300이상500만원 미만,27.4
2024,2,HSHLD_INCOME_500_700,500이상700만원 미만,27.8
2024,2,HSHLD_INCOME_700,700만원 이상,32.0
2024,2,JOB_SE,자영업,7.6
2024,2,JOB_SL,판매/서비스직,5.4
2024,2,JOB_GMW,기능/숙련/일반작업직,8.1
2024,2,JOB_WC,사무/기술직,38.9
2024,2,JOB_BM,경영/관리/전문직,5.4
2024,2,JOB_HW,전업주부,13.5
2024,2,JOB_GS,대학/대학원생,5.1
2024,2,JOB_ETC,기타/무직,15.9
2024,2,MRST_UM,미혼,32.6
2024,2,MRST_NK,신혼기(자녀 없음),5.8
2024,2,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.4
2024,2,MRST_KD_MD,자녀 성장(막내 중고생),8.1
2024,2,MRST_KD_CL,자녀 성인(막내 대학),26.2
2024,2,MRST_KD_MR,자녀 독립(막내 결혼),8.1
2024,3,SEXDSTN_M,남성,52.1
2024,3,SEXDSTN_F,여성,47.9
2024,3,AGRDE_20,20대,15.8
2024,3,AGRDE_30,30대,17.8
2024,3,AGRDE_40,40대,23.3
2024,3,AGRDE_50,50대,24.4
2024,3,AGRDE_60,60대,18.7
2024,3,OC_AREA_SU,거주지역_서울특별시,18.7
2024,3,OC_AREA_BS,거주지역_부산광역시,6.4
2024,3,OC_AREA_DG,거주지역_대구광역시,4.6
2024,3,OC_AREA_IC,거주지역_인천광역시,5.9
2024,3,OC_AREA_GJ,거주지역_광주광역시,2.8
2024,3,OC_AREA_DJ,거주지역_대전광역시,2.9
2024,3,OC_AREA_US,거주지역_울산광역시,2.0
2024,3,OC_AREA_GG,거주지역_경기도,27.7
2024,3,OC_AREA_GW,거주지역_강원도,3.1
2024,3,OC_AREA_CHNB,거주지역_충청북도,3.0
2024,3,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2024,3,OC_AREA_JLBK,거주지역_전라북도,2.7
2024,3,OC_AREA_JLNM,거주지역_전라남도,3.6
2024,3,OC_AREA_GYNB,거주지역_경상북도,4.6
2024,3,OC_AREA_GYNN,거주지역_경상남도,5.7
2024,3,OC_AREA_JJ,거주지역_제주특별자치도,1.3
2024,3,HSHLD_INCOME_300,300만원 미만,10.7
2024,3,HSHLD_INCOME_300_500,300이상500만원 미만,29.2
2024,3,HSHLD_INCOME_500_700,500이상700만원 미만,28.7
2024,3,HSHLD_INCOME_700,700만원 이상,31.4
2024,3,JOB_SE,자영업,7.7
2024,3,JOB_SL,판매/서비스직,5.9
2024,3,JOB_GMW,기능/숙련/일반작업직,8.5
2024,3,JOB_WC,사무/기술직,39.6
2024,3,JOB_BM,경영/관리/전문직,5.5
2024,3,JOB_HW,전업주부,13.3
2024,3,JOB_GS,대학/대학원생,4.8
2024,3,JOB_ETC,기타/무직,14.7
2024,3,MRST_UM,미혼,30.4
2024,3,MRST_NK,신혼기(자녀 없음),7.2
2024,3,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),18.0
2024,3,MRST_KD_MD,자녀 성장(막내 중고생),10.3
2024,3,MRST_KD_CL,자녀 성인(막내 대학),26.7
2024,3,MRST_KD_MR,자녀 독립(막내 결혼),7.3
2024,4,SEXDSTN_M,남성,50.2
2024,4,SEXDSTN_F,여성,49.8
2024,4,AGRDE_20,20대,15.5
2024,4,AGRDE_30,30대,18.3
2024,4,AGRDE_40,40대,23.1
2024,4,AGRDE_50,50대,23.4
2024,4,AGRDE_60,60대,19.7
2024,4,OC_AREA_SU,거주지역_서울특별시,18.2
2024,4,OC_AREA_BS,거주지역_부산광역시,7.4
2024,4,OC_AREA_DG,거주지역_대구광역시,4.9
2024,4,OC_AREA_IC,거주지역_인천광역시,5.7
2024,4,OC_AREA_GJ,거주지역_광주광역시,2.9
2024,4,OC_AREA_DJ,거주지역_대전광역시,3.0
2024,4,OC_AREA_US,거주지역_울산광역시,2.3
2024,4,OC_AREA_GG,거주지역_경기도,26.8
2024,4,OC_AREA_GW,거주지역_강원도,2.4
2024,4,OC_AREA_CHNB,거주지역_충청북도,3.3
2024,4,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.2
2024,4,OC_AREA_JLBK,거주지역_전라북도,3.2
2024,4,OC_AREA_JLNM,거주지역_전라남도,3.2
2024,4,OC_AREA_GYNB,거주지역_경상북도,4.4
2024,4,OC_AREA_GYNN,거주지역_경상남도,5.6
2024,4,OC_AREA_JJ,거주지역_제주특별자치도,1.4
2024,4,HSHLD_INCOME_300,300만원 미만,10.9
2024,4,HSHLD_INCOME_300_500,300이상500만원 미만,28.4
2024,4,HSHLD_INCOME_500_700,500이상700만원 미만,27.6
2024,4,HSHLD_INCOME_700,700만원 이상,33.1
2024,4,JOB_SE,자영업,7.6
2024,4,JOB_SL,판매/서비스직,5.6
2024,4,JOB_GMW,기능/숙련/일반작업직,7.8
2024,4,JOB_WC,사무/기술직,38.9
2024,4,JOB_BM,경영/관리/전문직,4.6
2024,4,JOB_HW,전업주부,15.6
2024,4,JOB_GS,대학/대학원생,4.7
2024,4,JOB_ETC,기타/무직,15.0
2024,4,MRST_UM,미혼,30.9
2024,4,MRST_NK,신혼기(자녀 없음),6.1
2024,4,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
2024,4,MRST_KD_MD,자녀 성장(막내 중고생),8.1
2024,4,MRST_KD_CL,자녀 성인(막내 대학),25.8
2024,4,MRST_KD_MR,자녀 독립(막내 결혼),8.8
2024,5,SEXDSTN_M,남성,53.7
2024,5,SEXDSTN_F,여성,46.3
2024,5,AGRDE_20,20대,16.7
2024,5,AGRDE_30,30대,17.1
2024,5,AGRDE_40,40대,22.5
2024,5,AGRDE_50,50대,23.0
2024,5,AGRDE_60,60대,20.6
2024,5,OC_AREA_SU,거주지역_서울특별시,19.5
2024,5,OC_AREA_BS,거주지역_부산광역시,6.6
2024,5,OC_AREA_DG,거주지역_대구광역시,4.8
2024,5,OC_AREA_IC,거주지역_인천광역시,6.0
2024,5,OC_AREA_GJ,거주지역_광주광역시,2.6
2024,5,OC_AREA_DJ,거주지역_대전광역시,2.5
2024,5,OC_AREA_US,거주지역_울산광역시,2.1
2024,5,OC_AREA_GG,거주지역_경기도,26.5
2024,5,OC_AREA_GW,거주지역_강원도,2.9
2024,5,OC_AREA_CHNB,거주지역_충청북도,3.0
2024,5,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2024,5,OC_AREA_JLBK,거주지역_전라북도,2.9
2024,5,OC_AREA_JLNM,거주지역_전라남도,3.4
2024,5,OC_AREA_GYNB,거주지역_경상북도,4.6
2024,5,OC_AREA_GYNN,거주지역_경상남도,6.3
2024,5,OC_AREA_JJ,거주지역_제주특별자치도,1.1
2024,5,HSHLD_INCOME_300,300만원 미만,12.8
2024,5,HSHLD_INCOME_300_500,300이상500만원 미만,26.7
2024,5,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
2024,5,HSHLD_INCOME_700,700만원 이상,32.1
2024,5,JOB_SE,자영업,6.9
2024,5,JOB_SL,판매/서비스직,5.8
2024,5,JOB_GMW,기능/숙련/일반작업직,9.7
2024,5,JOB_WC,사무/기술직,40.6
2024,5,JOB_BM,경영/관리/전문직,5.0
2024,5,JOB_HW,전업주부,12.2
2024,5,JOB_GS,대학/대학원생,5.0
2024,5,JOB_ETC,기타/무직,14.8
2024,5,MRST_UM,미혼,30.6
2024,5,MRST_NK,신혼기(자녀 없음),7.4
2024,5,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),17.7
2024,5,MRST_KD_MD,자녀 성장(막내 중고생),8.7
2024,5,MRST_KD_CL,자녀 성인(막내 대학),26.7
2024,5,MRST_KD_MR,자녀 독립(막내 결혼),8.9
2024,6,SEXDSTN_M,남성,51.0
2024,6,SEXDSTN_F,여성,49.0
2024,6,AGRDE_20,20대,15.0
2024,6,AGRDE_30,30대,18.3
2024,6,AGRDE_40,40대,23.5
2024,6,AGRDE_50,50대,23.1
2024,6,AGRDE_60,60대,20.1
2024,6,OC_AREA_SU,거주지역_서울특별시,19.4
2024,6,OC_AREA_BS,거주지역_부산광역시,6.1
2024,6,OC_AREA_DG,거주지역_대구광역시,5.1
2024,6,OC_AREA_IC,거주지역_인천광역시,6.2
2024,6,OC_AREA_GJ,거주지역_광주광역시,2.7
2024,6,OC_AREA_DJ,거주지역_대전광역시,2.8
2024,6,OC_AREA_US,거주지역_울산광역시,2.8
2024,6,OC_AREA_GG,거주지역_경기도,25.9
2024,6,OC_AREA_GW,거주지역_강원도,2.6
2024,6,OC_AREA_CHNB,거주지역_충청북도,2.9
2024,6,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2024,6,OC_AREA_JLBK,거주지역_전라북도,3.3
2024,6,OC_AREA_JLNM,거주지역_전라남도,3.7
2024,6,OC_AREA_GYNB,거주지역_경상북도,4.5
2024,6,OC_AREA_GYNN,거주지역_경상남도,5.9
2024,6,OC_AREA_JJ,거주지역_제주특별자치도,1.0
2024,6,HSHLD_INCOME_300,300만원 미만,10.9
2024,6,HSHLD_INCOME_300_500,300이상500만원 미만,29.2
2024,6,HSHLD_INCOME_500_700,500이상700만원 미만,29.2
2024,6,HSHLD_INCOME_700,700만원 이상,30.7
2024,6,JOB_SE,자영업,6.8
2024,6,JOB_SL,판매/서비스직,4.7
2024,6,JOB_GMW,기능/숙련/일반작업직,9.0
2024,6,JOB_WC,사무/기술직,43.3
2024,6,JOB_BM,경영/관리/전문직,5.1
2024,6,JOB_HW,전업주부,12.6
2024,6,JOB_GS,대학/대학원생,4.0
2024,6,JOB_ETC,기타/무직,14.4
2024,6,MRST_UM,미혼,29.9
2024,6,MRST_NK,신혼기(자녀 없음),7.0
2024,6,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.2
2024,6,MRST_KD_MD,자녀 성장(막내 중고생),8.4
2024,6,MRST_KD_CL,자녀 성인(막내 대학),25.4
2024,6,MRST_KD_MR,자녀 독립(막내 결혼),9.2
2024,7,SEXDSTN_M,남성,51.0
2024,7,SEXDSTN_F,여성,49.0
2024,7,AGRDE_20,20대,15.3
2024,7,AGRDE_30,30대,18.6
2024,7,AGRDE_40,40대,22.3
2024,7,AGRDE_50,50대,23.2
2024,7,AGRDE_60,60대,20.6
2024,7,OC_AREA_SU,거주지역_서울특별시,19.3
2024,7,OC_AREA_BS,거주지역_부산광역시,6.3
2024,7,OC_AREA_DG,거주지역_대구광역시,4.6
2024,7,OC_AREA_IC,거주지역_인천광역시,5.7
2024,7,OC_AREA_GJ,거주지역_광주광역시,2.9
2024,7,OC_AREA_DJ,거주지역_대전광역시,3.2
2024,7,OC_AREA_US,거주지역_울산광역시,2.3
2024,7,OC_AREA_GG,거주지역_경기도,27.6
2024,7,OC_AREA_GW,거주지역_강원도,2.5
2024,7,OC_AREA_CHNB,거주지역_충청북도,3.1
2024,7,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.4
2024,7,OC_AREA_JLBK,거주지역_전라북도,2.7
2024,7,OC_AREA_JLNM,거주지역_전라남도,3.5
2024,7,OC_AREA_GYNB,거주지역_경상북도,4.5
2024,7,OC_AREA_GYNN,거주지역_경상남도,6.2
2024,7,OC_AREA_JJ,거주지역_제주특별자치도,1.3
2024,7,HSHLD_INCOME_300,300만원 미만,11.2
2024,7,HSHLD_INCOME_300_500,300이상500만원 미만,27.0
2024,7,HSHLD_INCOME_500_700,500이상700만원 미만,27.8
2024,7,HSHLD_INCOME_700,700만원 이상,34.0
2024,7,JOB_SE,자영업,7.8
2024,7,JOB_SL,판매/서비스직,5.2
2024,7,JOB_GMW,기능/숙련/일반작업직,8.3
2024,7,JOB_WC,사무/기술직,40.0
2024,7,JOB_BM,경영/관리/전문직,5.2
2024,7,JOB_HW,전업주부,14.3
2024,7,JOB_GS,대학/대학원생,4.3
2024,7,JOB_ETC,기타/무직,14.9
2024,7,MRST_UM,미혼,30.2
2024,7,MRST_NK,신혼기(자녀 없음),7.5
2024,7,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),18.9
2024,7,MRST_KD_MD,자녀 성장(막내 중고생),7.6
2024,7,MRST_KD_CL,자녀 성인(막내 대학),25.7
2024,7,MRST_KD_MR,자녀 독립(막내 결혼),10.1
2024,8,SEXDSTN_M,남성,50.8
2024,8,SEXDSTN_F,여성,49.2
2024,8,AGRDE_20,20대,16.0
2024,8,AGRDE_30,30대,18.3
2024,8,AGRDE_40,40대,23.4
2024,8,AGRDE_50,50대,23.0
2024,8,AGRDE_60,60대,19.2
2024,8,OC_AREA_SU,거주지역_서울특별시,18.5
2024,8,OC_AREA_BS,거주지역_부산광역시,5.8
2024,8,OC_AREA_DG,거주지역_대구광역시,4.7
2024,8,OC_AREA_IC,거주지역_인천광역시,6.5
2024,8,OC_AREA_GJ,거주지역_광주광역시,3.1
2024,8,OC_AREA_DJ,거주지역_대전광역시,2.8
2024,8,OC_AREA_US,거주지역_울산광역시,1.9
2024,8,OC_AREA_GG,거주지역_경기도,26.6
2024,8,OC_AREA_GW,거주지역_강원도,2.6
2024,8,OC_AREA_CHNB,거주지역_충청북도,3.4
2024,8,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.9
2024,8,OC_AREA_JLBK,거주지역_전라북도,3.4
2024,8,OC_AREA_JLNM,거주지역_전라남도,3.3
2024,8,OC_AREA_GYNB,거주지역_경상북도,4.8
2024,8,OC_AREA_GYNN,거주지역_경상남도,6.5
2024,8,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2024,8,HSHLD_INCOME_300,300만원 미만,10.8
2024,8,HSHLD_INCOME_300_500,300이상500만원 미만,26.5
2024,8,HSHLD_INCOME_500_700,500이상700만원 미만,28.7
2024,8,HSHLD_INCOME_700,700만원 이상,34.0
2024,8,JOB_SE,자영업,7.0
2024,8,JOB_SL,판매/서비스직,6.5
2024,8,JOB_GMW,기능/숙련/일반작업직,8.7
2024,8,JOB_WC,사무/기술직,40.5
2024,8,JOB_BM,경영/관리/전문직,6.0
2024,8,JOB_HW,전업주부,12.4
2024,8,JOB_GS,대학/대학원생,5.4
2024,8,JOB_ETC,기타/무직,13.5
2024,8,MRST_UM,미혼,29.8
2024,8,MRST_NK,신혼기(자녀 없음),6.8
2024,8,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.9
2024,8,MRST_KD_MD,자녀 성장(막내 중고생),8.7
2024,8,MRST_KD_CL,자녀 성인(막내 대학),25.2
2024,8,MRST_KD_MR,자녀 독립(막내 결혼),8.5
2024,9,SEXDSTN_M,남성,51.2
2024,9,SEXDSTN_F,여성,48.8
2024,9,AGRDE_20,20대,16.2
2024,9,AGRDE_30,30대,18.7
2024,9,AGRDE_40,40대,22.1
2024,9,AGRDE_50,50대,23.2
2024,9,AGRDE_60,60대,19.7
2024,9,OC_AREA_SU,거주지역_서울특별시,18.3
2024,9,OC_AREA_BS,거주지역_부산광역시,5.8
2024,9,OC_AREA_DG,거주지역_대구광역시,5.3
2024,9,OC_AREA_IC,거주지역_인천광역시,5.5
2024,9,OC_AREA_GJ,거주지역_광주광역시,2.7
2024,9,OC_AREA_DJ,거주지역_대전광역시,3.1
2024,9,OC_AREA_US,거주지역_울산광역시,2.2
2024,9,OC_AREA_GG,거주지역_경기도,26.9
2024,9,OC_AREA_GW,거주지역_강원도,2.9
2024,9,OC_AREA_CHNB,거주지역_충청북도,2.6
2024,9,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2024,9,OC_AREA_JLBK,거주지역_전라북도,3.8
2024,9,OC_AREA_JLNM,거주지역_전라남도,3.5
2024,9,OC_AREA_GYNB,거주지역_경상북도,5.2
2024,9,OC_AREA_GYNN,거주지역_경상남도,5.9
2024,9,OC_AREA_JJ,거주지역_제주특별자치도,1.1
2024,9,HSHLD_INCOME_300,300만원 미만,13.8
2024,9,HSHLD_INCOME_300_500,300이상500만원 미만,25.9
2024,9,HSHLD_INCOME_500_700,500이상700만원 미만,27.0
2024,9,HSHLD_INCOME_700,700만원 이상,33.3
2024,9,JOB_SE,자영업,8.3
2024,9,JOB_SL,판매/서비스직,5.7
2024,9,JOB_GMW,기능/숙련/일반작업직,9.5
2024,9,JOB_WC,사무/기술직,40.6
2024,9,JOB_BM,경영/관리/전문직,4.9
2024,9,JOB_HW,전업주부,13.3
2024,9,JOB_GS,대학/대학원생,4.8
2024,9,JOB_ETC,기타/무직,12.9
2024,9,MRST_UM,미혼,30.2
2024,9,MRST_NK,신혼기(자녀 없음),7.8
2024,9,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),18.4
2024,9,MRST_KD_MD,자녀 성장(막내 중고생),8.3
2024,9,MRST_KD_CL,자녀 성인(막내 대학),26.0
2024,9,MRST_KD_MR,자녀 독립(막내 결혼),9.3
2024,10,SEXDSTN_M,남성,50.1
2024,10,SEXDSTN_F,여성,49.9
2024,10,AGRDE_20,20대,15.3
2024,10,AGRDE_30,30대,18.7
2024,10,AGRDE_40,40대,22.8
2024,10,AGRDE_50,50대,23.4
2024,10,AGRDE_60,60대,19.8
2024,10,OC_AREA_SU,거주지역_서울특별시,18.5
2024,10,OC_AREA_BS,거주지역_부산광역시,7.0
2024,10,OC_AREA_DG,거주지역_대구광역시,5.3
2024,10,OC_AREA_IC,거주지역_인천광역시,5.8
2024,10,OC_AREA_GJ,거주지역_광주광역시,2.8
2024,10,OC_AREA_DJ,거주지역_대전광역시,2.9
2024,10,OC_AREA_US,거주지역_울산광역시,1.9
2024,10,OC_AREA_GG,거주지역_경기도,27.1
2024,10,OC_AREA_GW,거주지역_강원도,2.7
2024,10,OC_AREA_CHNB,거주지역_충청북도,3.2
2024,10,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.8
2024,10,OC_AREA_JLBK,거주지역_전라북도,3.1
2024,10,OC_AREA_JLNM,거주지역_전라남도,3.3
2024,10,OC_AREA_GYNB,거주지역_경상북도,4.3
2024,10,OC_AREA_GYNN,거주지역_경상남도,6.2
2024,10,OC_AREA_JJ,거주지역_제주특별자치도,1.2
